,RACE,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,FOODSTAMPS_AMT_PERMONTH,HOUSEHOLD_PURCHASES_RESTAURANTS,HOUSEHOLD_PURCHASES_GROCERIES,FAMILY_INCOME,NUMBER_OWN_CHILDREN,YEAR
1678,White Only,,,,160.0,,,2019
1679,White Only,,,,160.0,,,2019
1680,White Only,,,,160.0,,,2019
1681,Black Only,,,,30.0,,,2019
1683,White Only,,,,30.0,,,2019
1684,White Only,,,,30.0,,,2019
1698,White Only,,,,250.0,,,2019
1699,White Only,,,,250.0,,,2019
1700,White Only,,,,250.0,,,2019
1701,White Only,,,,250.0,,,2019
1702,Black Only,,,,200.0,,,2019
1703,Black Only,,,,200.0,,,2019
1704,Black Only,,,,200.0,,,2019
1705,Black Only,,,,200.0,,,2019
1719,White Only,,,,180.0,,,2019
1722,Black Only,,,,180.0,,,2019
1723,Black Only,,,,180.0,,,2019
1724,Black Only,,,,80.0,,,2019
1725,Black Only,,,,80.0,,,2019
1726,Black Only,,,,80.0,,,2019
1727,White Only,,,,80.0,,,2019
1728,White Only,,,,180.0,,,2019
1729,White Only,,,,180.0,,,2019
1730,White Only,,,,180.0,,,2019
1732,Black Only,,,,110.0,,,2019
1733,Black Only,,,,110.0,,,2019
1734,Black Only,,,,50.0,,,2019
1735,Black Only,,,,50.0,,,2019
1736,Black Only,,,,50.0,,,2019
1742,Black Only,,,,100.0,,,2019
1743,Black Only,,,,100.0,,,2019
1744,Black Only,,,,100.0,,,2019
1746,White Only,,,,120.0,,,2019
1747,White Only,,,,120.0,,,2019
1748,White Only,,,,120.0,,,2019
1757,White Only,,,,120.0,,,2019
1758,White Only,,,,120.0,,,2019
1767,White Only,,,,250.0,,,2019
1768,White Only,,,,250.0,,,2019
1769,White Only,,,,250.0,,,2019
1770,Black Only,,,,180.0,,,2019
1771,Black Only,,,,180.0,,,2019
1772,Black Only,,,,180.0,,,2019
1773,Black Only,,,,180.0,,,2019
1774,Black Only,,,,160.0,,,2019
1775,Black Only,,,,160.0,,,2019
1776,Black Only,,,,160.0,,,2019
1777,Black Only,,,,160.0,,,2019
1780,Black Only,,,,60.0,,,2019
1781,Black Only,,,,80.0,,,2019
1783,Black Only,,,,300.0,,,2019
1784,Black Only,,,,300.0,,,2019
1785,White Only,,,,20.0,,,2019
1786,White Only,,,,20.0,,,2019
1787,White Only,,,,150.0,,,2019
1788,White Only,,,,150.0,,,2019
1789,Black Only,,,,80.0,,,2019
1790,Black Only,,,,80.0,,,2019
1791,White Only,,,,140.0,,,2019
1792,White Only,,,,140.0,,,2019
1793,White Only,,,,140.0,,,2019
1794,White Only,,,,140.0,,,2019
1795,Black Only,,,,30.0,,,2019
1799,White Only,,,,100.0,,,2019
1801,Black Only,,,,70.0,,,2019
1808,White Only,,,,360.0,,,2019
1809,White Only,,,,360.0,,,2019
1810,White Only,,,,360.0,,,2019
1811,White Only,,,,360.0,,,2019
1812,White Only,,,,360.0,,,2019
1815,White Only,,,,100.0,,,2019
1818,White Only,,,,250.0,,,2019
1819,White Only,,,,250.0,,,2019
1820,Black Only,,,,280.0,,,2019
1821,Black Only,,,,280.0,,,2019
1822,Black Only,,,,280.0,,,2019
1823,Black Only,,,,280.0,,,2019
1824,Black Only,,,,280.0,,,2019
1825,Black Only,,,,280.0,,,2019
1826,Black Only,,,,280.0,,,2019
1833,White Only,,,,100.0,,,2019
1834,White Only,,,,100.0,,,2019
1835,White Only,,,,210.0,,,2019
1836,White Only,,,,210.0,,,2019
1837,White Only,,,,210.0,,,2019
1838,Black Only,,,,180.0,,,2019
1839,Black Only,,,,180.0,,,2019
1840,Black Only,,,,180.0,,,2019
1844,Black Only,,,,60.0,,,2019
1845,Black Only,,,,60.0,,,2019
1846,Black Only,,,,60.0,,,2019
1847,White Only,,,,180.0,,,2019
1848,White Only,,,,180.0,,,2019
1855,Black Only,,,,280.0,,,2019
1856,Black Only,,,,280.0,,,2019
1857,Black Only,,,,80.0,,,2019
1864,White Only,,,,80.0,,,2019
1865,White Only,,,,80.0,,,2019
1869,Black Only,,,,100.0,,,2019
1870,Black Only,,,,100.0,,,2019
1873,White Only,,,,70.0,,,2019
1874,White Only,,,,70.0,,,2019
1875,White Only,,,,70.0,,,2019
1876,Black Only,,,,150.0,,,2019
1877,Black Only,,,,150.0,,,2019
1878,White Only,,,,130.0,,,2019
1879,White Only,,,,130.0,,,2019
1880,White Only,,,,130.0,,,2019
1888,White Only,,,,80.0,,,2019
1889,White Only,,,,210.0,,,2019
1890,White Only,,,,210.0,,,2019
1891,White Only,,,,210.0,,,2019
1892,White Only,,,,210.0,,,2019
1893,White Only,,,,210.0,,,2019
1894,White Only,,,,90.0,,,2019
1895,White Only,,,,90.0,,,2019
1899,Black Only,,,,130.0,,,2019
1901,Black Only,,,,130.0,,,2019
1902,Black Only,,,,130.0,,,2019
1903,Black Only,,,,130.0,,,2019
1904,Black Only,,,,160.0,,,2019
1905,Black Only,,,,160.0,,,2019
1906,Black Only,,,,160.0,,,2019
1907,Black Only,,,,160.0,,,2019
1908,Black Only,,,,100.0,,,2019
1909,Black Only,,,,100.0,,,2019
1910,Black Only,,,,30.0,,,2019
1914,Black Only,,,,150.0,,,2019
1915,Black Only,,,,150.0,,,2019
1916,White Only,,,,150.0,,,2019
1917,White Only,,,,150.0,,,2019
1918,Black Only,,,,30.0,,,2019
1925,White Only,,,,150.0,,,2019
1926,White Only,,,,150.0,,,2019
1929,Black Only,,,,70.0,,,2019
1930,White Only,,,,100.0,,,2019
1931,Black Only,,,,120.0,,,2019
1932,Black Only,,,,120.0,,,2019
1933,Black Only,,,,120.0,,,2019
1934,Black Only,,,,150.0,,,2019
1935,Black Only,,,,150.0,,,2019
1936,Black Only,,,,150.0,,,2019
1937,Black Only,,,,150.0,,,2019
1940,Black Only,,,,120.0,,,2019
1941,Black Only,,,,120.0,,,2019
1943,Black Only,,,,450.0,,,2019
1944,Black Only,,,,450.0,,,2019
1945,Black Only,,,,220.0,,,2019
1946,White Only,,,,80.0,,,2019
1947,Asian Only,,,,80.0,,,2019
1949,White Only,,,,180.0,,,2019
1950,White Only,,,,180.0,,,2019
1951,White Only,,,,180.0,,,2019
1952,White Only,,,,220.0,,,2019
1953,White Only,,,,220.0,,,2019
1954,White Only,,,,220.0,,,2019
1955,White Only,,,,220.0,,,2019
1977,White Only,,,,150.0,,,2019
1978,White Only,,,,150.0,,,2019
1979,White Only,,,,150.0,,,2019
1980,White Only,,,,150.0,,,2019
1981,White Only,,,,150.0,,,2019
1982,White Only,,,,150.0,,,2019
1983,White Only,,,,230.0,,,2019
1984,White Only,,,,230.0,,,2019
1985,White Only,,,,230.0,,,2019
1986,White Only,,,,230.0,,,2019
1987,White Only,,,,230.0,,,2019
1988,White Only,,,,130.0,,,2019
1989,White Only,,,,130.0,,,2019
1990,White Only,,,,130.0,,,2019
1991,White Only,,,,130.0,,,2019
1992,White Only,,,,130.0,,,2019
1993,White Only,,,,130.0,,,2019
1995,White Only,,,,450.0,,,2019
1996,White Only,,,,240.0,,,2019
1997,White Only,,,,240.0,,,2019
1998,Black Only,,,,130.0,,,2019
1999,Black Only,,,,130.0,,,2019
2000,Black Only,,,,130.0,,,2019
2001,White Only,,,,170.0,,,2019
2002,White Only,,,,170.0,,,2019
2008,White Only,,,,150.0,,,2019
2009,White Only,,,,150.0,,,2019
2014,Black Only,,,,60.0,,,2019
2015,Black Only,,,,60.0,,,2019
2016,Black Only,,,,60.0,,,2019
2017,Black Only,,,,60.0,,,2019
2018,Black Only,,,,60.0,,,2019
2019,Black Only,,,,60.0,,,2019
2022,Black Only,,,,80.0,,,2019
2023,Black Only,,,,80.0,,,2019
2024,Black Only,,,,80.0,,,2019
2025,White Only,,,,40.0,,,2019
2026,White Only,,,,40.0,,,2019
2033,White Only,,,,170.0,,,2019
2034,White Only,,,,170.0,,,2019
2035,White Only,,,,450.0,,,2019
2036,White Only,,,,450.0,,,2019
2037,White Only,,,,450.0,,,2019
2038,White Only,,,,450.0,,,2019
2039,White Only,,,,100.0,,,2019
2040,White Only,,,,100.0,,,2019
2041,White Only,,,,100.0,,,2019
2042,White Only,,,,140.0,,,2019
2043,White Only,,,,140.0,,,2019
2051,Black Only,,,,130.0,,,2019
2052,Black Only,,,,130.0,,,2019
2053,White Only,,,,90.0,,,2019
2054,White Only,,,,90.0,,,2019
2057,White Only,,,,200.0,,,2019
2058,White Only,,,,200.0,,,2019
2059,White Only,,,,150.0,,,2019
2060,White Only,,,,150.0,,,2019
2061,Black Only,,,,200.0,,,2019
2062,Black Only,,,,200.0,,,2019
2063,Black Only,,,,200.0,,,2019
2064,White Only,,,,300.0,,,2019
2065,White Only,,,,300.0,,,2019
2066,White Only,,,,300.0,,,2019
2067,White Only,,,,300.0,,,2019
2068,White Only,,,,300.0,,,2019
2072,Black Only,,,,20.0,,,2019
2078,Black Only,,,,200.0,,,2019
2079,Black Only,,,,200.0,,,2019
2080,Black Only,,,,80.0,,,2019
2100,Black Only,,,,200.0,,,2019
2101,Black Only,,,,200.0,,,2019
2102,Black Only,,,,250.0,,,2019
2103,Black Only,,,,250.0,,,2019
2104,Black Only,,,,250.0,,,2019
2105,Black Only,,,,250.0,,,2019
2106,Black Only,,,,250.0,,,2019
2112,White Only,,,,200.0,,,2019
2113,White Only,,,,200.0,,,2019
2114,White Only,,,,200.0,,,2019
2117,White Only,,,,40.0,,,2019
2118,Black Only,,,,200.0,,,2019
2119,Black Only,,,,200.0,,,2019
2122,White Only,,,,80.0,,,2019
2123,White Only,,,,80.0,,,2019
2124,White Only,,,,180.0,,,2019
2125,White Only,,,,180.0,,,2019
2126,White Only,,,,180.0,,,2019
2138,White Only,,,,130.0,,,2019
2139,White Only,,,,130.0,,,2019
2140,White Only,,,,130.0,,,2019
2141,Mixed race,,,,230.0,,,2019
2142,Mixed race,,,,230.0,,,2019
2143,Black Only,,,,140.0,,,2019
2144,Black Only,,,,140.0,,,2019
2145,Black Only,,,,140.0,,,2019
2146,Black Only,,,,140.0,,,2019
2147,Black Only,,,,140.0,,,2019
2148,White Only,,,,150.0,,,2019
2149,White Only,,,,150.0,,,2019
2150,White Only,,,,150.0,,,2019
2151,Black Only,,,,200.0,,,2019
2152,Black Only,,,,200.0,,,2019
2153,Black Only,,,,200.0,,,2019
2154,Black Only,,,,200.0,,,2019
2155,Black Only,,,,200.0,,,2019
2156,Black Only,,,,200.0,,,2019
2157,Black Only,,,,200.0,,,2019
2158,White Only,,,,200.0,,,2019
2159,White Only,,,,200.0,,,2019
2169,White Only,,,,80.0,,,2019
2173,Black Only,,,,150.0,,,2019
2174,Black Only,,,,150.0,,,2019
2175,White Only,,,,80.0,,,2019
2176,White Only,,,,80.0,,,2019
2180,Black Only,,,,140.0,,,2019
2181,Black Only,,,,140.0,,,2019
2182,Black Only,,,,140.0,,,2019
2183,White Only,,,,140.0,,,2019
2184,White Only,,,,140.0,,,2019
2189,White Only,,,,160.0,,,2019
2190,White Only,,,,160.0,,,2019
2191,White Only,,,,150.0,,,2019
2192,White Only,,,,150.0,,,2019
2193,White Only,,,,150.0,,,2019
2194,White Only,,,,150.0,,,2019
2203,White Only,,,,240.0,,,2019
2204,White Only,,,,240.0,,,2019
2206,Black Only,,,,90.0,,,2019
2207,Black Only,,,,120.0,,,2019
2215,White Only,,,,300.0,,,2019
2216,White Only,,,,300.0,,,2019
2217,White Only,,,,300.0,,,2019
2220,Black Only,,,,40.0,,,2019
2231,White Only,,,,60.0,,,2019
2232,White Only,,,,60.0,,,2019
2239,White Only,,,,200.0,,,2019
2240,White Only,,,,200.0,,,2019
2241,White Only,,,,200.0,,,2019
2242,White Only,,,,200.0,,,2019
2251,Black Only,,,,50.0,,,2019
2255,Black Only,,,,50.0,,,2019
2256,Black Only,,,,50.0,,,2019
2257,Black Only,,,,50.0,,,2019
2258,Black Only,,,,40.0,,,2019
2259,Black Only,,,,40.0,,,2019
2260,Black Only,,,,40.0,,,2019
2261,White Only,,,,250.0,,,2019
2262,White Only,,,,250.0,,,2019
2263,White Only,,,,250.0,,,2019
2264,Black Only,,,,60.0,,,2019
2269,Black Only,,,,120.0,,,2019
2270,Black Only,,,,120.0,,,2019
2271,Black Only,,,,100.0,,,2019
2276,Black Only,,,,100.0,,,2019
2277,Black Only,,,,100.0,,,2019
2278,Black Only,,,,100.0,,,2019
2279,Black Only,,,,100.0,,,2019
2280,Black Only,,,,100.0,,,2019
2291,Black Only,,,,200.0,,,2019
2292,Black Only,,,,200.0,,,2019
2293,Black Only,,,,200.0,,,2019
2297,Black Only,,,,120.0,,,2019
2298,Black Only,,,,120.0,,,2019
2299,Black Only,,,,180.0,,,2019
2300,Black Only,,,,180.0,,,2019
2301,Black Only,,,,180.0,,,2019
2302,Black Only,,,,180.0,,,2019
2303,White Only,,,,180.0,,,2019
2304,White Only,,,,180.0,,,2019
2305,White Only,,,,100.0,,,2019
2306,White Only,,,,100.0,,,2019
2307,White Only,,,,100.0,,,2019
2308,Black Only,,,,100.0,,,2019
2309,Black Only,,,,100.0,,,2019
2310,Black Only,,,,100.0,,,2019
2311,Black Only,,,,40.0,,,2019
2312,Black Only,,,,40.0,,,2019
2331,White Only,,,,80.0,,,2019
2332,White Only,,,,80.0,,,2019
2333,White Only,,,,80.0,,,2019
2334,Black Only,,,,40.0,,,2019
2335,Black Only,,,,40.0,,,2019
2336,White Only,,,,100.0,,,2019
2337,White Only,,,,100.0,,,2019
2338,White Only,,,,50.0,,,2019
2339,White Only,,,,50.0,,,2019
2340,Black Only,,,,170.0,,,2019
2341,Black Only,,,,170.0,,,2019
2342,Black Only,,,,170.0,,,2019
2350,Black Only,,,,80.0,,,2019
2351,Black Only,,,,80.0,,,2019
2356,White Only,,,,100.0,,,2019
2357,White Only,,,,100.0,,,2019
2358,White Only,,,,100.0,,,2019
2371,Black Only,,,,120.0,,,2019
2372,Black Only,,,,120.0,,,2019
2385,Black Only,,,,100.0,,,2019
2386,Black Only,,,,100.0,,,2019
2387,Black Only,,,,100.0,,,2019
2388,Black Only,,,,100.0,,,2019
2390,Black Only,,,,30.0,,,2019
2395,Black Only,,,,100.0,,,2019
2396,Black Only,,,,100.0,,,2019
2397,Black Only,,,,100.0,,,2019
2400,White Only,,,,40.0,,,2019
2402,White Only,,,,100.0,,,2019
2403,White Only,,,,100.0,,,2019
2413,White Only,,,,130.0,,,2019
2414,White Only,,,,130.0,,,2019
2419,White Only,,,,150.0,,,2019
2420,White Only,,,,150.0,,,2019
2421,White Only,,,,150.0,,,2019
2430,White Only,,,,180.0,,,2019
2431,White Only,,,,180.0,,,2019
2432,White Only,,,,180.0,,,2019
2433,White Only,,,,180.0,,,2019
2438,Black Only,,,,100.0,,,2019
2439,Black Only,,,,100.0,,,2019
2440,Black Only,,,,100.0,,,2019
2443,White Only,,,,200.0,,,2019
2444,White Only,,,,200.0,,,2019
2445,White Only,,,,100.0,,,2019
2446,White Only,,,,100.0,,,2019
2447,White Only,,,,100.0,,,2019
2448,White Only,,,,100.0,,,2019
2462,Black Only,,,,50.0,,,2019
2469,Black Only,,,,80.0,,,2019
2470,Black Only,,,,80.0,,,2019
2471,Black Only,,,,80.0,,,2019
2478,White Only,,,,200.0,,,2019
2479,White Only,,,,200.0,,,2019
2480,White Only,,,,200.0,,,2019
2481,White Only,,,,60.0,,,2019
2483,White Only,,,,50.0,,,2019
2488,White Only,,,,200.0,,,2019
2489,White Only,,,,200.0,,,2019
2495,Black Only,,,,110.0,,,2019
2496,Black Only,,,,110.0,,,2019
2497,Black Only,,,,110.0,,,2019
2498,Black Only,,,,110.0,,,2019
2507,White Only,,,,50.0,,,2019
2508,White Only,,,,50.0,,,2019
2509,White Only,,,,50.0,,,2019
2510,Black Only,,,,110.0,,,2019
2511,Black Only,,,,110.0,,,2019
2512,Black Only,,,,110.0,,,2019
2514,White Only,,,,300.0,,,2019
2515,White Only,,,,300.0,,,2019
2516,White Only,,,,300.0,,,2019
2517,White Only,,,,300.0,,,2019
2518,Black Only,,,,30.0,,,2019
2519,Black Only,,,,30.0,,,2019
2524,White Only,,,,200.0,,,2019
2525,White Only,,,,200.0,,,2019
2526,White Only,,,,200.0,,,2019
2527,White Only,,,,200.0,,,2019
2528,White Only,,,,80.0,,,2019
2529,White Only,,,,80.0,,,2019
2530,Black Only,,,,250.0,,,2019
2531,Black Only,,,,250.0,,,2019
2532,Black Only,,,,250.0,,,2019
2533,Black Only,,,,250.0,,,2019
2534,Black Only,,,,250.0,,,2019
2570,Black Only,,,,100.0,,,2019
0,White Only,,,,,37500.0,,2019
1,White Only,,,,,55000.0,,2019
2,White Only,,,,,55000.0,,2019
3,White Only,,,,,55000.0,,2019
4,Black Only,,,,,27500.0,,2019
5,Black Only,,,,,27500.0,,2019
6,Black Only,,,,,27500.0,,2019
7,Black Only,,,,,11250.0,,2019
8,Black Only,,,,,17500.0,,2019
9,White Only,,,,,27500.0,,2019
10,White Only,,,,,27500.0,,2019
11,White Only,,,,,27500.0,,2019
12,White Only,,,,,27500.0,,2019
13,Black Only,,,,,8750.0,,2019
14,White Only,,,,,8750.0,,2019
15,White Only,,,,,8750.0,,2019
16,Black Only,,,,,22500.0,,2019
17,Black Only,,,,,22500.0,,2019
18,Black Only,,,,,17500.0,,2019
19,Black Only,,,,,17500.0,,2019
20,White Only,,,,,17500.0,,2019
21,Black Only,,,,,32500.0,,2019
22,Black Only,,,,,45000.0,,2019
23,Black Only,,,,,45000.0,,2019
24,Black Only,,,,,45000.0,,2019
25,Black Only,,,,,45000.0,,2019
26,Black Only,,,,,45000.0,,2019
27,Black Only,,,,,2500.0,,2019
28,Black Only,,,,,2500.0,,2019
29,Black Only,,,,,17500.0,,2019
30,Black Only,,,,,8750.0,,2019
31,Black Only,,,,,8750.0,,2019
32,White Only,,,,,125000.0,,2019
33,White Only,,,,,125000.0,,2019
34,White Only,,,,,17500.0,,2019
35,White Only,,,,,17500.0,,2019
36,White Only,,,,,17500.0,,2019
37,Black Only,,,,,37500.0,,2019
38,Black Only,,,,,37500.0,,2019
39,Black Only,,,,,37500.0,,2019
40,Black Only,,,,,37500.0,,2019
41,Black Only,,,,,37500.0,,2019
42,White Only,,,,,17500.0,,2019
43,White Only,,,,,17500.0,,2019
44,White Only,,,,,17500.0,,2019
45,White Only,,,,,67500.0,,2019
46,White Only,,,,,67500.0,,2019
47,White Only,,,,,67500.0,,2019
48,Black Only,,,,,32500.0,,2019
49,Black Only,,,,,32500.0,,2019
50,Black Only,,,,,32500.0,,2019
51,Black Only,,,,,32500.0,,2019
52,White Only,,,,,55000.0,,2019
53,White Only,,,,,55000.0,,2019
54,Black Only,,,,,8750.0,,2019
55,Black Only,,,,,6250.0,,2019
56,Black Only,,,,,6250.0,,2019
57,Black Only,,,,,6250.0,,2019
58,Black Only,,,,,6250.0,,2019
59,Black Only,,,,,6250.0,,2019
60,Black Only,,,,,6250.0,,2019
61,Black Only,,,,,8750.0,,2019
62,White Only,,,,,2500.0,,2019
63,White Only,,,,,2500.0,,2019
64,Black Only,,,,,6250.0,,2019
65,Black Only,,,,,6250.0,,2019
66,Black Only,,,,,6250.0,,2019
67,White Only,,,,,11250.0,,2019
68,Black Only,,,,,13750.0,,2019
69,Black Only,,,,,13750.0,,2019
70,White Only,,,,,8750.0,,2019
71,White Only,,,,,2500.0,,2019
72,White Only,,,,,67500.0,,2019
73,White Only,,,,,27500.0,,2019
74,White Only,,,,,27500.0,,2019
75,Black Only,,,,,45000.0,,2019
76,Black Only,,,,,45000.0,,2019
77,Black Only,,,,,55000.0,,2019
78,Black Only,,,,,55000.0,,2019
79,Black Only,,,,,55000.0,,2019
80,Black Only,,,,,55000.0,,2019
81,Black Only,,,,,55000.0,,2019
82,Black Only,,,,,55000.0,,2019
83,Black Only,,,,,17500.0,,2019
84,Black Only,,,,,17500.0,,2019
85,White Only,,,,,27500.0,,2019
86,Black Only,,,,,8750.0,,2019
87,Black Only,,,,,8750.0,,2019
88,Black Only,,,,,8750.0,,2019
89,White Only,,,,,32500.0,,2019
90,White Only,,,,,32500.0,,2019
91,White Only,,,,,32500.0,,2019
92,Black Only,,,,,55000.0,,2019
93,Black Only,,,,,55000.0,,2019
94,Black Only,,,,,55000.0,,2019
95,Black Only,,,,,55000.0,,2019
96,Black Only,,,,,11250.0,,2019
97,Black Only,,,,,11250.0,,2019
98,Black Only,,,,,11250.0,,2019
99,White Only,,,,,67500.0,,2019
100,White Only,,,,,67500.0,,2019
101,White Only,,,,,32500.0,,2019
102,Mixed race,,,,,32500.0,,2019
103,Mixed race,,,,,32500.0,,2019
104,Black Only,,,,,2500.0,,2019
105,Black Only,,,,,2500.0,,2019
106,Black Only,,,,,2500.0,,2019
107,White Only,,,,,67500.0,,2019
108,White Only,,,,,67500.0,,2019
109,White Only,,,,,67500.0,,2019
110,White Only,,,,,37500.0,,2019
111,White Only,,,,,37500.0,,2019
112,White Only,,,,,37500.0,,2019
113,White Only,,,,,11250.0,,2019
114,White Only,,,,,17500.0,,2019
115,White Only,,,,,17500.0,,2019
116,White Only,,,,,27500.0,,2019
117,White Only,,,,,27500.0,,2019
118,White Only,,,,,22500.0,,2019
119,White Only,,,,,22500.0,,2019
120,White Only,,,,,45000.0,,2019
121,Black Only,,,,,17500.0,,2019
122,Black Only,,,,,17500.0,,2019
123,Black Only,,,,,17500.0,,2019
124,White Only,,,,,2500.0,,2019
125,White Only,,,,,2500.0,,2019
126,White Only,,,,,2500.0,,2019
127,White Only,,,,,2500.0,,2019
128,White Only,,,,,11250.0,,2019
129,White Only,,,,,11250.0,,2019
130,Black Only,,,,,8750.0,,2019
131,Black Only,,,,,8750.0,,2019
132,Black Only,,,,,8750.0,,2019
133,Black Only,,,,,8750.0,,2019
134,Black Only,,,,,22500.0,,2019
135,Black Only,,,,,22500.0,,2019
136,White Only,,,,,8750.0,,2019
137,Black Only,,,,,2500.0,,2019
138,Black Only,,,,,2500.0,,2019
139,Black Only,,,,,2500.0,,2019
140,White Only,,,,,55000.0,,2019
141,White Only,,,,,125000.0,,2019
142,White Only,,,,,125000.0,,2019
143,White Only,,,,,125000.0,,2019
144,White Only,,,,,17500.0,,2019
145,White Only,,,,,17500.0,,2019
146,White Only,,,,,6250.0,,2019
147,White Only,,,,,6250.0,,2019
148,White Only,,,,,45000.0,,2019
149,White Only,,,,,45000.0,,2019
150,White Only,,,,,45000.0,,2019
151,Black Only,,,,,8750.0,,2019
152,Black Only,,,,,13750.0,,2019
153,Black Only,,,,,37500.0,,2019
154,Black Only,,,,,45000.0,,2019
155,Black Only,,,,,45000.0,,2019
156,White Only,,,,,17500.0,,2019
157,White Only,,,,,45000.0,,2019
158,White Only,,,,,45000.0,,2019
159,White Only,,,,,45000.0,,2019
160,Mixed race,,,,,55000.0,,2019
161,Mixed race,,,,,55000.0,,2019
162,Mixed race,,,,,55000.0,,2019
163,Mixed race,,,,,55000.0,,2019
164,Black Only,,,,,27500.0,,2019
165,White Only,,,,,27500.0,,2019
166,White Only,,,,,27500.0,,2019
167,White Only,,,,,2500.0,,2019
168,White Only,,,,,2500.0,,2019
169,White Only,,,,,2500.0,,2019
170,White Only,,,,,11250.0,,2019
171,Black Only,,,,,13750.0,,2019
172,Black Only,,,,,13750.0,,2019
173,Black Only,,,,,13750.0,,2019
174,Black Only,,,,,13750.0,,2019
175,Black Only,,,,,13750.0,,2019
176,White Only,,,,,17500.0,,2019
177,White Only,,,,,17500.0,,2019
178,White Only,,,,,17500.0,,2019
179,Black Only,,,,,87500.0,,2019
180,Black Only,,,,,87500.0,,2019
181,White Only,,,,,8750.0,,2019
182,White Only,,,,,8750.0,,2019
183,White Only,,,,,8750.0,,2019
184,White Only,,,,,8750.0,,2019
185,White Only,,,,,8750.0,,2019
186,White Only,,,,,8750.0,,2019
187,White Only,,,,,17500.0,,2019
188,White Only,,,,,17500.0,,2019
189,White Only,,,,,17500.0,,2019
190,Black Only,,,,,2500.0,,2019
191,Black Only,,,,,2500.0,,2019
192,White Only,,,,,32500.0,,2019
193,White Only,,,,,32500.0,,2019
194,White Only,,,,,11250.0,,2019
195,Black Only,,,,,11250.0,,2019
196,Black Only,,,,,11250.0,,2019
197,Black Only,,,,,11250.0,,2019
198,White Only,,,,,17500.0,,2019
199,White Only,,,,,17500.0,,2019
200,White Only,,,,,17500.0,,2019
201,White Only,,,,,17500.0,,2019
202,Black Only,,,,,6250.0,,2019
203,Black Only,,,,,6250.0,,2019
204,Black Only,,,,,6250.0,,2019
205,Black Only,,,,,6250.0,,2019
206,Black Only,,,,,45000.0,,2019
207,Black Only,,,,,13750.0,,2019
208,Black Only,,,,,13750.0,,2019
209,Black Only,,,,,13750.0,,2019
210,Black Only,,,,,13750.0,,2019
211,Black Only,,,,,2500.0,,2019
212,Black Only,,,,,2500.0,,2019
213,Black Only,,,,,32500.0,,2019
214,Black Only,,,,,32500.0,,2019
215,White Only,,,,,150000.0,,2019
216,White Only,,,,,150000.0,,2019
217,White Only,,,,,32500.0,,2019
218,White Only,,,,,32500.0,,2019
219,White Only,,,,,32500.0,,2019
220,White Only,,,,,32500.0,,2019
221,White Only,,,,,27500.0,,2019
222,White Only,,,,,27500.0,,2019
223,White Only,,,,,27500.0,,2019
224,Black Only,,,,,150000.0,,2019
225,Black Only,,,,,150000.0,,2019
226,Black Only,,,,,55000.0,,2019
227,Black Only,,,,,55000.0,,2019
228,Black Only,,,,,55000.0,,2019
229,Black Only,,,,,67500.0,,2019
230,Black Only,,,,,67500.0,,2019
231,Black Only,,,,,67500.0,,2019
232,Black Only,,,,,11250.0,,2019
233,Black Only,,,,,37500.0,,2019
234,Black Only,,,,,37500.0,,2019
235,Black Only,,,,,22500.0,,2019
236,Black Only,,,,,22500.0,,2019
237,Black Only,,,,,22500.0,,2019
238,Black Only,,,,,22500.0,,2019
239,Black Only,,,,,8750.0,,2019
240,Black Only,,,,,6250.0,,2019
241,White Only,,,,,22500.0,,2019
242,White Only,,,,,22500.0,,2019
243,Black Only,,,,,55000.0,,2019
244,Black Only,,,,,55000.0,,2019
245,Black Only,,,,,6250.0,,2019
246,Black Only,,,,,8750.0,,2019
247,Black Only,,,,,6250.0,,2019
248,Black Only,,,,,6250.0,,2019
249,Black Only,,,,,17500.0,,2019
250,Black Only,,,,,17500.0,,2019
251,Black Only,,,,,17500.0,,2019
252,Black Only,,,,,17500.0,,2019
253,Black Only,,,,,17500.0,,2019
254,Black Only,,,,,17500.0,,2019
255,Black Only,,,,,8750.0,,2019
256,White Only,,,,,13750.0,,2019
257,White Only,,,,,13750.0,,2019
258,White Only,,,,,45000.0,,2019
259,White Only,,,,,8750.0,,2019
260,White Only,,,,,8750.0,,2019
261,Black Only,,,,,67500.0,,2019
262,White Only,,,,,27500.0,,2019
263,White Only,,,,,27500.0,,2019
264,White Only,,,,,27500.0,,2019
265,White Only,,,,,27500.0,,2019
266,Black Only,,,,,13750.0,,2019
267,Black Only,,,,,67500.0,,2019
268,Black Only,,,,,67500.0,,2019
269,Black Only,,,,,87500.0,,2019
