,Unnamed: 0,FAMILY_INCOME,HOUSEHOLD_TYPE,RACE,EMPLOYMENT_STATUS,PRCHLD,HOUSEHOLD_PURCHASES_GROCERIES,HOUSEHOLD_PURCHASES_RESTAURANTS,AMOUNT_NEEDED_TO_MEET_HOUSEHOLD_FOOD_NEED,Y/N_RECEVIED_FOODBENEFITS_PAST12MONTHS,FOODSTAMPS_AMT_PERMONTH
1390,69672,12,1,2,1,0,-1,-1,-1,-1,-1
1391,69673,7,4,1,4,0,-1,-1,-1,-1,-1
1392,69674,7,4,1,1,0,-1,-1,-1,-1,-1
1393,69675,10,1,1,1,0,160,-1,-1,-1,-1
1394,69676,10,1,1,1,0,160,-1,-1,-1,-1
1395,69677,10,1,1,4,0,160,-1,-1,-1,-1
1396,69678,10,1,1,4,0,160,-1,-1,-1,-1
1397,69679,4,7,2,4,0,-1,-1,-1,-1,-1
1398,69680,14,7,4,1,0,50,10,-1,-1,-1
1399,69681,10,6,1,1,0,-1,20,-1,-1,-1
1400,69682,14,6,1,1,0,40,-1,-1,-1,-1
1401,69683,12,3,1,4,0,-1,-1,-1,-1,-1
1402,69684,12,3,1,1,4,-1,-1,-1,-1,-1
1403,69685,12,3,1,4,0,-1,-1,-1,-1,-1
1404,69686,12,3,1,1,0,-1,-1,-1,-1,-1
1405,69687,12,3,1,-1,0,-1,-1,-1,-1,-1
1406,69688,12,3,1,1,4,-1,-1,-1,-1,-1
1407,69689,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1408,69690,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1409,69691,11,7,2,4,0,-1,-1,-1,-1,-1
1410,69692,12,1,1,4,0,250,60,-1,2,-1
1411,69693,12,1,1,1,0,250,60,-1,2,-1
1412,69694,10,1,1,1,4,100,30,-1,2,-1
1413,69695,10,1,1,1,4,100,30,-1,2,-1
1414,69696,10,1,1,4,0,100,30,-1,2,-1
1415,69697,14,6,1,1,0,50,80,-1,-1,-1
1416,69698,5,1,2,4,0,30,-1,40,1,80
1417,69699,5,1,2,4,0,30,-1,40,1,80
1418,69700,5,1,2,4,0,30,-1,40,1,80
1419,69701,5,1,2,4,0,30,-1,40,1,80
1420,69702,5,1,2,1,0,30,-1,40,1,80
1421,69703,12,4,2,1,0,70,10,-1,-1,-1
1422,69704,12,4,2,1,2,70,10,-1,-1,-1
1423,69705,12,4,2,-1,0,70,10,-1,-1,-1
1424,69706,12,4,2,4,0,70,10,-1,-1,-1
1425,69707,12,4,2,1,0,70,10,-1,-1,-1
1426,69708,12,4,2,4,0,70,10,-1,-1,-1
1427,69709,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1428,69710,1,7,1,4,0,-1,-1,-1,-1,-1
1429,69711,15,7,1,4,0,-1,-1,-1,-1,-1
1430,69712,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1431,69713,11,1,1,1,0,-1,-1,-1,-1,-1
1432,69714,11,1,1,1,0,-1,-1,-1,-1,-1
1433,69715,11,1,1,1,0,-1,-1,-1,-1,-1
1434,69716,11,1,1,1,0,-1,-1,-1,-1,-1
1435,69717,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1436,69718,13,4,1,4,0,300,100,-1,-1,-1
1437,69719,13,4,1,1,0,300,100,-1,-1,-1
1438,69720,13,4,1,4,0,300,100,-1,-1,-1
1439,69721,13,4,1,1,0,300,100,-1,-1,-1
1440,69722,6,6,1,4,0,30,-1,20,2,-1
1441,69723,6,1,2,4,0,-1,-1,-1,-1,-1
1442,69724,6,1,2,4,0,-1,-1,-1,-1,-1
1443,69725,6,1,2,4,0,-1,-1,-1,-1,-1
1444,69726,10,3,2,4,0,250,-1,-1,-1,-1
1445,69727,10,3,2,2,0,250,-1,-1,-1,-1
1446,69728,6,1,1,4,0,-1,-1,-1,2,-1
1447,69729,6,1,1,4,0,-1,-1,-1,2,-1
1448,69730,9,1,2,1,0,70,30,-1,1,70
1449,69731,9,1,2,4,0,70,30,-1,1,70
1450,69732,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1451,69733,8,1,1,1,4,250,100,-1,2,-1
1452,69734,8,1,1,1,4,250,100,-1,2,-1
1453,69735,8,1,1,4,0,250,100,-1,2,-1
1454,69736,8,1,1,4,0,250,100,-1,2,-1
1455,69737,11,4,2,1,0,-1,-1,-1,-1,-1
1456,69738,11,4,2,4,0,-1,-1,-1,-1,-1
1457,69739,7,1,1,4,0,-1,-1,-1,-1,-1
1458,69740,7,1,1,1,0,-1,-1,-1,-1,-1
1459,69741,7,1,1,1,0,-1,-1,-1,-1,-1
1460,69742,9,6,1,4,0,-1,-1,-1,-1,-1
1461,73595,7,4,2,1,8,-1,-1,-1,-1,-1
1462,73596,7,4,2,-1,0,-1,-1,-1,-1,-1
1463,73597,7,4,2,-1,0,-1,-1,-1,-1,-1
1464,73598,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1465,73599,6,4,1,4,0,-1,-1,30,2,-1
1466,73600,6,4,1,4,0,-1,-1,30,2,-1
1467,73601,8,7,1,4,0,-1,-1,-1,-1,-1
1468,73602,14,4,2,1,3,120,-1,-1,-1,-1
1469,73603,14,4,2,-1,0,120,-1,-1,-1,-1
1470,73604,10,4,2,1,0,70,30,-1,1,220
1471,73605,10,4,2,4,2,70,30,-1,1,220
1472,73606,10,4,2,-1,0,70,30,-1,1,220
1473,73607,10,4,2,4,0,70,30,-1,1,220
1474,73608,8,3,1,4,0,150,40,-1,2,-1
1475,73609,8,3,1,4,0,150,40,-1,2,-1
1476,73610,14,1,2,1,0,60,50,60,-1,-1
1477,73611,14,1,2,1,0,60,50,60,-1,-1
1478,73612,15,1,1,1,8,-1,-1,-1,-1,-1
1479,73613,15,1,1,1,8,-1,-1,-1,-1,-1
1480,73614,15,1,1,-1,0,-1,-1,-1,-1,-1
1481,73615,15,1,1,-1,0,-1,-1,-1,-1,-1
1482,73616,6,3,1,4,0,30,20,-1,2,-1
1483,73617,6,3,1,4,0,30,20,-1,2,-1
1484,73618,3,6,2,4,0,-1,-1,-1,-1,-1
1485,73619,3,7,2,4,0,-1,-1,-1,-1,-1
1486,73620,3,1,1,1,8,450,20,100,1,600
1487,73621,3,1,1,4,8,450,20,100,1,600
1488,73622,3,1,1,4,0,450,20,100,1,600
1489,73623,3,1,1,-1,0,450,20,100,1,600
1490,73624,3,1,1,-1,0,450,20,100,1,600
1491,73625,3,1,1,1,0,450,20,100,1,600
1492,73626,1,1,1,1,0,200,10,-1,2,-1
1493,73627,1,1,1,1,0,200,10,-1,2,-1
1494,73628,6,1,1,4,0,-1,-1,100,2,-1
1495,73629,6,1,1,4,0,-1,-1,100,2,-1
1496,73630,6,1,1,4,0,-1,-1,100,2,-1
1497,73631,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1498,73632,5,7,2,4,0,40,-1,-1,1,20
1499,73633,12,6,1,4,0,80,20,-1,-1,-1
1500,73634,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1501,73635,1,4,2,4,0,-1,-1,100,1,240
1502,73636,1,4,2,4,0,-1,-1,100,1,240
1503,73637,12,1,2,1,0,-1,-1,-1,-1,-1
1504,73638,12,1,2,1,0,-1,-1,-1,-1,-1
1505,73639,16,1,1,1,0,-1,-1,-1,-1,-1
1506,73640,16,1,1,1,0,-1,-1,-1,-1,-1
1507,73641,16,1,1,1,0,-1,-1,-1,-1,-1
1508,73642,16,1,1,1,0,-1,-1,-1,-1,-1
1509,73643,16,1,1,1,0,-1,-1,-1,-1,-1
1510,73644,13,1,2,1,3,-1,-1,-1,-1,-1
1511,73645,13,1,2,1,3,-1,-1,-1,-1,-1
1512,73646,13,1,2,-1,0,-1,-1,-1,-1,-1
1513,73647,11,1,1,1,0,80,20,-1,-1,-1
1514,73648,11,1,1,1,0,80,20,-1,-1,-1
1515,73649,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1516,73650,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1517,73651,9,4,1,1,0,40,-1,20,2,-1
1518,73652,9,4,1,4,0,40,-1,20,2,-1
1519,73653,1,7,1,4,0,-1,-1,-1,-1,-1
1520,73654,12,1,1,1,0,-1,-1,-1,-1,-1
1521,73655,12,1,1,1,0,-1,-1,-1,-1,-1
1522,73656,8,7,1,4,0,-1,-1,-1,-1,-1
1523,73657,8,7,1,4,0,-1,-1,-1,-1,-1
1524,73658,11,1,1,4,3,140,-1,-1,2,-1
1525,73659,11,1,1,1,3,140,-1,-1,2,-1
1526,73660,11,1,1,-1,0,140,-1,-1,2,-1
1527,73661,11,1,1,-1,0,140,-1,-1,2,-1
1528,73662,10,1,1,1,0,-1,-1,-1,-1,-1
1529,73663,10,1,1,1,0,-1,-1,-1,-1,-1
1530,73664,10,1,1,1,2,-1,-1,-1,-1,-1
1531,73665,10,1,1,-1,0,-1,-1,-1,-1,-1
1532,73666,5,4,1,4,0,40,20,-1,2,-1
1533,73667,5,4,1,-1,0,40,20,-1,2,-1
1534,73668,14,1,1,1,0,210,40,-1,-1,-1
1535,73669,14,1,1,1,0,210,40,-1,-1,-1
1536,73670,13,1,1,4,0,250,60,-1,-1,-1
1537,73671,13,1,1,4,0,250,60,-1,-1,-1
1538,73672,15,1,1,3,0,200,-1,-1,-1,-1
1539,73673,15,1,4,4,0,200,-1,-1,-1,-1
1540,73674,14,1,1,4,0,-1,-1,-1,-1,-1
1541,73675,14,1,1,1,0,-1,-1,-1,-1,-1
1542,73676,5,4,1,1,3,130,20,-1,2,-1
1543,73677,5,4,1,4,0,130,20,-1,2,-1
1544,73678,5,4,1,-1,0,130,20,-1,2,-1
1545,73679,7,7,1,4,0,80,30,-1,2,-1
1546,73680,4,7,1,4,0,80,-1,-1,2,-1
1547,73681,4,4,2,4,0,-1,-1,-1,-1,-1
1548,73682,4,4,2,-1,0,-1,-1,-1,-1,-1
1549,73683,4,4,2,-1,0,-1,-1,-1,-1,-1
1550,73684,10,4,2,4,6,-1,-1,-1,-1,-1
1551,73685,10,4,2,-1,0,-1,-1,-1,-1,-1
1552,73686,10,4,2,-1,0,-1,-1,-1,-1,-1
1553,73687,10,4,2,-1,0,-1,-1,-1,-1,-1
1554,73688,5,6,2,1,0,100,30,-1,-1,-1
1555,73689,5,6,2,1,0,100,30,-1,-1,-1
1556,73690,12,4,2,4,0,250,30,-1,-1,-1
1557,73691,12,4,2,1,0,250,30,-1,-1,-1
1558,73692,12,4,2,1,0,250,30,-1,-1,-1
1559,73693,12,4,2,1,2,250,30,-1,-1,-1
1560,73694,12,4,2,-1,0,250,30,-1,-1,-1
1561,73695,12,4,2,4,0,250,30,-1,-1,-1
1562,73696,12,4,2,-1,0,250,30,-1,-1,-1
1563,73697,14,1,1,4,0,180,-1,-1,-1,-1
1564,73698,14,1,1,4,0,180,-1,-1,-1,-1
1565,73699,10,1,1,1,2,-1,-1,-1,-1,-1
1566,73700,10,1,1,1,2,-1,-1,-1,-1,-1
1567,73701,10,1,1,-1,0,-1,-1,-1,-1,-1
1568,73702,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1569,73703,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1570,73704,4,7,1,4,0,-1,-1,10,2,-1
1571,73705,6,7,1,4,0,-1,-1,-1,-1,-1
1572,73706,12,1,2,4,0,-1,-1,-1,-1,-1
1573,73707,12,1,2,1,0,-1,-1,-1,-1,-1
1574,73708,4,4,2,2,3,100,-1,50,1,150
1575,73709,4,4,2,-1,0,100,-1,50,1,150
1576,73710,4,4,2,-1,0,100,-1,50,1,150
1577,73711,5,4,2,4,0,150,30,-1,2,-1
1578,73712,5,4,2,4,0,150,30,-1,2,-1
1579,73713,5,4,2,-1,0,150,30,-1,2,-1
1580,73714,5,4,2,1,0,150,30,-1,2,-1
1581,73715,12,7,1,4,0,-1,-1,-1,-1,-1
1582,73716,12,7,1,1,0,-1,-1,-1,-1,-1
1583,73717,6,3,1,4,10,70,10,100,2,-1
1584,73718,6,3,1,1,0,70,10,100,2,-1
1585,73719,6,3,1,4,0,70,10,100,2,-1
1586,73720,6,3,1,-1,0,70,10,100,2,-1
1587,73721,7,1,1,4,0,40,-1,-1,2,-1
1588,73722,7,1,1,1,0,40,-1,-1,2,-1
1589,73723,12,1,1,1,0,140,40,-1,-1,-1
1590,73724,12,1,1,1,0,140,40,-1,-1,-1
1591,73725,16,3,1,1,4,-1,-1,-1,-1,-1
1592,73726,16,3,1,4,0,-1,-1,-1,-1,-1
1593,73727,14,1,1,4,0,-1,-1,-1,-1,-1
1594,73728,14,1,1,4,0,-1,-1,-1,-1,-1
1595,73729,14,1,1,1,0,100,-1,-1,-1,-1
1596,73730,14,1,1,1,0,100,-1,-1,-1,-1
1597,73731,12,1,1,1,1,50,80,-1,-1,-1
1598,73732,12,1,1,1,1,50,80,-1,-1,-1
1599,73733,12,1,1,-1,0,50,80,-1,-1,-1
1600,73734,2,4,2,4,6,300,-1,100,1,500
1601,73735,2,4,2,-1,0,300,-1,100,1,500
1602,73736,2,4,2,-1,0,300,-1,100,1,500
1603,73737,2,4,2,-1,0,300,-1,100,1,500
1604,73738,11,6,1,1,0,-1,-1,-1,-1,-1
1605,73739,11,6,2,4,0,50,-1,30,-1,-1
1606,73740,5,1,2,1,3,50,30,20,-1,-1
1607,73741,5,1,2,1,3,50,30,20,-1,-1
1608,73742,5,1,2,4,0,50,30,20,-1,-1
1609,73743,5,1,2,-1,0,50,30,20,-1,-1
1610,73744,10,6,2,4,0,-1,-1,-1,-1,-1
1611,73745,3,4,2,2,4,200,30,-1,1,430
1612,73746,3,4,2,4,0,200,30,-1,1,430
1613,73747,3,4,2,4,0,200,30,-1,1,430
1614,73748,1,3,2,1,0,120,50,50,-1,-1
1615,73749,1,3,2,-1,0,120,50,50,-1,-1
1616,73750,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1617,73751,5,7,2,4,0,-1,-1,-1,-1,-1
1618,74650,15,1,1,1,3,-1,-1,-1,-1,-1
1619,74651,15,1,1,1,3,-1,-1,-1,-1,-1
1620,74652,15,1,1,-1,0,-1,-1,-1,-1,-1
1621,74653,15,1,1,1,4,250,30,-1,-1,-1
1622,74654,15,1,1,1,4,250,30,-1,-1,-1
1623,74655,15,1,1,4,0,250,30,-1,-1,-1
1624,74893,14,1,1,4,3,-1,-1,-1,-1,-1
1625,74894,14,1,1,4,3,-1,-1,-1,-1,-1
1626,74895,14,1,1,4,0,-1,-1,-1,-1,-1
1627,74896,14,1,1,-1,0,-1,-1,-1,-1,-1
1628,74897,14,1,1,-1,0,-1,-1,-1,-1,-1
1629,74898,15,1,1,1,0,150,50,-1,-1,-1
1630,74899,15,1,1,4,0,150,50,-1,-1,-1
1631,74900,15,1,1,1,2,150,50,-1,-1,-1
1632,74901,15,1,1,-1,0,150,50,-1,-1,-1
1633,74902,15,1,1,-1,0,150,50,-1,-1,-1
1634,74903,8,1,1,1,8,-1,-1,-1,-1,-1
1635,74904,8,1,1,1,8,-1,-1,-1,-1,-1
1636,74905,8,1,1,-1,0,-1,-1,-1,-1,-1
1637,74906,8,1,1,-1,0,-1,-1,-1,-1,-1
1638,85739,15,1,1,1,4,-1,-1,-1,-1,-1
1639,85740,15,1,1,1,4,-1,-1,-1,-1,-1
1640,85741,15,1,1,4,0,-1,-1,-1,-1,-1
1641,85742,15,1,1,4,0,-1,-1,-1,-1,-1
1642,85743,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1643,85744,10,1,1,4,10,-1,-1,-1,-1,-1
1644,85745,10,1,1,1,10,-1,-1,-1,-1,-1
1645,85746,10,1,1,-1,0,-1,-1,-1,-1,-1
1646,85747,10,1,1,-1,0,-1,-1,-1,-1,-1
1647,85748,10,1,1,-1,0,-1,-1,-1,-1,-1
1648,85749,10,1,1,-1,0,-1,-1,-1,-1,-1
1649,85750,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1650,85751,11,1,1,4,0,-1,-1,-1,-1,-1
1651,85752,11,1,1,1,0,-1,-1,-1,-1,-1
1652,85753,10,7,2,4,0,-1,-1,-1,2,-1
1653,85754,12,1,1,1,4,-1,-1,-1,-1,-1
1654,85755,12,1,1,4,4,-1,-1,-1,-1,-1
1655,85756,12,1,1,-1,0,-1,-1,-1,-1,-1
1656,85757,14,1,1,4,0,-1,-1,-1,-1,-1
1657,85758,14,1,1,4,0,-1,-1,-1,-1,-1
1658,85759,13,1,1,4,0,150,30,-1,2,-1
1659,85760,13,1,1,1,0,150,30,-1,2,-1
1660,85761,13,1,1,1,0,150,30,-1,2,-1
1661,85762,13,1,1,1,0,150,30,-1,2,-1
1662,85763,13,1,1,1,0,150,30,-1,2,-1
1663,85764,13,1,7,4,0,150,30,-1,2,-1
1664,85765,8,4,1,1,8,280,50,-1,1,640
1665,85766,8,4,1,-1,0,280,50,-1,1,640
1666,85767,8,4,1,-1,0,280,50,-1,1,640
1667,85768,8,4,1,-1,0,280,50,-1,1,640
1668,85769,9,1,2,1,0,100,30,100,2,-1
1669,85770,9,1,2,1,0,100,30,100,2,-1
1670,85771,2,7,1,4,0,-1,-1,-1,-1,-1
1671,85772,5,6,1,4,0,20,-1,-1,2,-1
1672,85773,9,1,1,4,0,50,10,-1,2,-1
1673,85774,9,1,4,4,0,50,10,-1,2,-1
1674,85775,16,1,1,1,10,180,100,-1,-1,-1
1675,85776,16,1,1,1,10,180,100,-1,-1,-1
1676,85777,16,1,1,4,0,180,100,-1,-1,-1
1677,85778,16,1,1,-1,0,180,100,-1,-1,-1
1678,85779,9,4,1,4,0,160,-1,-1,2,-1
1679,85780,9,4,1,4,0,160,-1,-1,2,-1
1680,85781,9,4,1,1,0,160,-1,-1,2,-1
1681,85782,7,7,2,4,0,30,-1,-1,2,-1
1682,85783,11,7,1,4,0,-1,-1,-1,-1,-1
1683,85784,16,4,1,1,0,30,40,50,-1,-1
1684,85785,16,4,1,1,0,30,40,50,-1,-1
1685,85786,2,1,1,4,0,-1,-1,-1,-1,-1
1686,85787,2,1,1,4,0,-1,-1,-1,-1,-1
1687,85788,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1688,85789,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1689,85790,11,1,1,1,3,-1,-1,-1,-1,-1
1690,85791,11,1,1,1,3,-1,-1,-1,-1,-1
1691,85792,11,1,1,-1,0,-1,-1,-1,-1,-1
1692,85793,11,1,1,-1,0,-1,-1,-1,-1,-1
1693,85794,9,1,1,4,3,-1,4,80,2,-1
1694,85795,9,1,1,1,3,-1,4,80,2,-1
1695,85796,9,1,1,-1,0,-1,4,80,2,-1
1696,85797,9,1,1,-1,0,-1,4,80,2,-1
1697,85798,4,7,2,4,0,-1,-1,-1,-1,-1
1698,85799,15,1,1,1,2,250,-1,-1,-1,-1
1699,85800,15,1,1,4,2,250,-1,-1,-1,-1
1700,85801,15,1,1,-1,0,250,-1,-1,-1,-1
1701,85802,15,1,1,-1,0,250,-1,-1,-1,-1
1702,85803,13,4,2,1,10,200,-1,-1,-1,-1
1703,85804,13,4,2,4,0,200,-1,-1,-1,-1
1704,85805,13,4,2,-1,0,200,-1,-1,-1,-1
1705,85806,13,4,2,-1,0,200,-1,-1,-1,-1
1706,85807,16,1,1,1,0,-1,-1,-1,-1,-1
1707,85808,16,1,1,1,0,-1,-1,-1,-1,-1
1708,85809,13,1,1,1,0,-1,-1,-1,-1,-1
1709,85810,13,1,1,4,0,-1,-1,-1,-1,-1
1710,85811,8,6,1,1,0,-1,-1,20,2,-1
1711,85812,8,6,1,4,0,-1,-1,20,2,-1
1712,85813,5,6,2,4,0,-1,-1,-1,-1,-1
1713,85814,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1714,85815,3,1,2,4,0,-1,-1,-1,-1,-1
1715,85816,3,1,2,4,0,-1,-1,-1,-1,-1
1716,85817,12,1,1,1,0,-1,120,-1,-1,-1
1717,85818,12,1,1,1,0,-1,120,-1,-1,-1
1718,85819,8,1,7,4,0,180,-1,40,2,-1
1719,85820,8,1,1,1,0,180,-1,40,2,-1
1720,85821,15,1,1,1,0,-1,-1,-1,-1,-1
1721,85822,15,1,1,1,0,-1,-1,-1,-1,-1
1722,85823,16,4,2,1,0,180,30,30,-1,-1
1723,85824,16,4,2,4,0,180,30,30,-1,-1
1724,85825,12,3,2,4,0,80,60,50,2,-1
1725,85826,12,3,2,1,0,80,60,50,2,-1
1726,85827,12,3,2,-1,0,80,60,50,2,-1
1727,85828,6,6,1,1,0,80,10,-1,2,-1
1728,85829,13,1,1,1,2,180,50,-1,-1,-1
1729,85830,13,1,1,4,2,180,50,-1,-1,-1
1730,85831,13,1,1,-1,0,180,50,-1,-1,-1
1731,85832,5,7,1,4,0,-1,-1,-1,2,-1
1732,85833,9,1,2,4,0,110,30,-1,2,-1
1733,85834,9,1,2,4,0,110,30,-1,2,-1
1734,85835,15,1,2,1,0,50,30,-1,-1,-1
1735,85836,15,1,2,1,0,50,30,-1,-1,-1
1736,85837,15,1,2,4,0,50,30,-1,-1,-1
1737,85838,13,1,1,2,5,-1,-1,-1,-1,-1
1738,85839,13,1,1,4,5,-1,-1,-1,-1,-1
1739,85840,13,1,1,-1,0,-1,-1,-1,-1,-1
1740,85841,13,1,1,-1,0,-1,-1,-1,-1,-1
1741,85842,13,1,1,-1,0,-1,-1,-1,-1,-1
1742,85843,13,4,2,1,4,100,30,100,1,360
1743,85844,13,4,2,4,0,100,30,100,1,360
1744,85845,13,4,2,4,0,100,30,100,1,360
1745,85846,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1746,85847,13,1,1,1,4,120,100,-1,-1,-1
1747,85848,13,1,1,1,4,120,100,-1,-1,-1
1748,85849,13,1,1,4,0,120,100,-1,-1,-1
1749,85850,7,6,2,4,0,-1,-1,-1,-1,-1
1750,85851,4,7,2,4,0,-1,-1,40,1,20
1751,85852,6,4,2,1,4,-1,-1,-1,-1,-1
1752,85853,6,4,2,1,0,-1,-1,-1,-1,-1
1753,85854,6,4,2,-1,0,-1,-1,-1,-1,-1
1754,85855,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1755,89119,12,1,1,1,0,-1,-1,-1,-1,-1
1756,89120,12,1,1,1,0,-1,-1,-1,-1,-1
1757,89121,9,1,1,4,0,120,-1,-1,-1,-1
1758,89122,9,1,1,4,0,120,-1,-1,-1,-1
1759,89123,4,7,6,4,0,-1,-1,-1,2,-1
1760,89124,12,1,1,4,0,-1,-1,-1,-1,-1
1761,89125,12,1,1,4,0,-1,-1,-1,-1,-1
1762,89126,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1763,89127,16,6,2,4,0,-1,-1,-1,-1,-1
1764,89128,10,4,2,4,0,-1,40,50,2,-1
1765,89129,10,4,2,1,0,-1,40,50,2,-1
1766,89130,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1767,89131,11,1,1,1,0,250,20,-1,-1,-1
1768,89132,11,1,1,4,0,250,20,-1,-1,-1
1769,89133,11,1,1,1,0,250,20,-1,-1,-1
1770,89134,7,4,2,4,2,180,-1,50,1,60
1771,89135,7,4,2,1,0,180,-1,50,1,60
1772,89136,7,4,2,-1,0,180,-1,50,1,60
1773,89137,7,4,2,-1,0,180,-1,50,1,60
1774,89138,2,4,2,4,6,160,-1,-1,-1,-1
1775,89139,2,4,2,-1,0,160,-1,-1,-1,-1
1776,89140,2,4,2,-1,0,160,-1,-1,-1,-1
1777,89141,2,4,2,-1,0,160,-1,-1,-1,-1
1778,89142,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1779,89143,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1780,89144,3,7,2,4,0,60,20,20,2,-1
1781,89145,2,6,2,4,0,80,-1,20,2,-1
1782,89146,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1783,89147,14,1,2,1,0,300,50,-1,-1,-1
1784,89148,14,1,2,1,0,300,50,-1,-1,-1
1785,89149,7,1,1,4,0,20,4,10,1,20
1786,89150,7,1,1,4,0,20,4,10,1,20
1787,89151,11,3,1,4,0,150,200,-1,2,-1
1788,89152,11,3,1,4,0,150,200,-1,2,-1
1789,89153,12,4,2,4,0,80,10,40,2,-1
1790,89154,12,4,2,4,0,80,10,40,2,-1
1791,89155,12,1,1,1,6,140,100,-1,2,-1
1792,89156,12,1,1,1,6,140,100,-1,2,-1
1793,89157,12,1,1,-1,0,140,100,-1,2,-1
1794,89158,12,1,1,-1,0,140,100,-1,2,-1
1795,89159,5,6,2,4,0,30,10,-1,-1,-1
1796,89160,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1797,89161,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1798,89162,13,1,5,1,0,100,40,-1,-1,-1
1799,89163,13,1,1,4,0,100,40,-1,-1,-1
1800,89164,13,6,2,1,0,-1,-1,-1,-1,-1
1801,89165,2,6,2,4,0,70,4,30,1,60
1802,89166,13,1,6,1,0,-1,-1,-1,-1,-1
1803,89167,13,1,1,4,0,-1,-1,-1,-1,-1
1804,89168,13,1,1,4,0,-1,-1,-1,-1,-1
1805,89169,10,6,1,4,0,-1,-1,-1,-1,-1
1806,89170,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1807,89171,3,7,2,4,0,-1,-1,30,2,-1
1808,89172,12,4,1,1,4,360,-1,-1,2,-1
1809,89173,12,4,1,1,0,360,-1,-1,2,-1
1810,89174,12,4,1,4,0,360,-1,-1,2,-1
1811,89175,12,4,1,4,0,360,-1,-1,2,-1
1812,89176,12,4,1,1,0,360,-1,-1,2,-1
1813,89177,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1814,89178,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
1815,89179,14,7,1,1,0,100,-1,-1,-1,-1
1816,89180,3,6,2,4,0,-1,-1,-1,-1,-1
1817,89181,6,7,6,4,0,-1,-1,-1,-1,-1
1818,89182,9,1,1,1,0,250,40,-1,2,-1
1819,89183,9,1,1,4,0,250,40,-1,2,-1
1820,89184,7,4,2,4,10,280,20,-1,1,300
1821,89185,7,4,2,-1,0,280,20,-1,1,300
1822,89186,7,4,2,-1,0,280,20,-1,1,300
1823,89187,7,4,2,-1,0,280,20,-1,1,300
1824,89188,7,4,2,-1,0,280,20,-1,1,300
1825,89189,7,4,2,-1,0,280,20,-1,1,300
1826,89190,7,4,2,-1,0,280,20,-1,1,300
1827,89191,11,1,2,4,0,-1,-1,-1,-1,-1
1828,89192,11,1,2,1,0,-1,-1,-1,-1,-1
1829,89193,11,1,2,4,1,-1,-1,-1,-1,-1
1830,89194,11,1,2,-1,0,-1,-1,-1,-1,-1
1831,89195,11,1,2,-1,0,-1,-1,-1,-1,-1
1832,89196,11,1,2,1,0,-1,-1,-1,-1,-1
1833,89197,13,1,1,1,0,100,-1,-1,-1,-1
1834,89198,13,1,1,1,0,100,-1,-1,-1,-1
1835,89199,15,4,1,1,8,210,-1,-1,-1,-1
1836,89200,15,4,1,-1,0,210,-1,-1,-1,-1
1837,89201,15,4,1,-1,0,210,-1,-1,-1,-1
1838,89202,15,1,2,1,3,180,50,-1,-1,-1
1839,89203,15,1,2,1,3,180,50,-1,-1,-1
1840,89204,15,1,2,-1,0,180,50,-1,-1,-1
1841,89205,12,1,1,1,0,-1,-1,-1,-3,-1
1842,89206,12,1,1,1,0,-1,-1,-1,-3,-1
1843,89207,12,1,1,1,0,-1,-1,-1,-3,-1
1844,89208,14,1,2,1,4,60,10,-1,-1,-1
1845,89209,14,1,2,1,4,60,10,-1,-1,-1
1846,89210,14,1,2,4,0,60,10,-1,-1,-1
1847,89211,13,6,1,1,0,180,20,-1,-1,-1
1848,89212,13,6,1,1,0,180,20,-1,-1,-1
1849,89213,6,4,2,1,3,-1,-1,-1,-1,-1
1850,89214,6,4,2,-1,0,-1,-1,-1,-1,-1
